date,is_weekend,minute,number_of_ticket,ride_id,year,diff_btw_0_1_next_bus,diff_btw_0_1_previous_bus,diff_btw_0_2_next_bus,diff_btw_0_2_previous_bus,diff_btw_0_3_next_bus,diff_btw_next_previous_bus,count_trip_per_1min_travel_from,count_trip_per_1min,count_trip_per_3min_travel_from,count_trip_per_3min,count_trip_per_5min_travel_from,count_trip_per_5min,count_trip_per_7min_travel_from,count_trip_per_7min,count_trip_per_10min_travel_from,count_trip_per_10min,count_trip_per_15min_travel_from,count_trip_per_15min,is_holidays,is_after_toomorw_holidays,travel_from_distance,travel_from_time,Speed,is_rush_hour,12H,T_mean,P0_mean,haversine_distance,mean_travel_time_dow,geometric_mean_travel_time_dow,Mean_Travel_Time_dow,Lower_Bound_Travel_Time_dow,Upper_BoundTravel_Time_dow,mean_travel_time_month,geometric_mean_travel_time_month,mean_travel_time_hod_after_8h,geometric_mean_travel_time_hod_after_8h,mean_travel_time_hod_after_9h,geometric_mean_travel_time_hod_after_9h,number_of_ticket_by_hour_mean,number_of_ticket_by_travel_from_mean,number_of_ticket_by_minute_mean,number_of_ticket_by_hour_dayofweek_mean,number_of_ticket_by_hour_travel_from_mean,number_of_ticket_by_dayofweek_travel_from_mean,number_of_ticket_by_minute_travel_from_mean,number_of_ticket_by_travel_from_sum
2018-03-02,0,11,2.0,11452,1,-23.883333333333333,0.01666666666666667,-23.966666666666665,0.03333333333333334,-23.983333333333334,23.9,1,1,3,5,2,7,3,12,2,8,4,25,0,0,364.0,420,1.1538461538461537,1,1,17.22222222222222,627.1333333333333,276.79043684870607,2319.11,2055.96,2319,1405,3826,2420.94,2144.03,2758.4,2578.91,3062.56,2734.38,9.123711340206185,17.707865168539325,3.3205128205128207,9.487755102040817,17.707865168539325,18.444444444444443,3.2222222222222223,0.12206409139316488
2018-03-03,1,4,17.0,11520,1,-0.08333333333333333,23.883333333333333,-0.1,23.9,-0.11666666666666667,23.966666666666665,1,2,1,5,1,4,1,11,2,15,4,22,0,0,364.0,420,1.1538461538461537,1,1,17.09090909090909,626.6545454545453,276.79043684870607,1948.7,1822.05,1948,1348,2816,2420.94,2144.03,2758.4,2578.91,3062.56,2734.38,9.123711340206185,17.707865168539325,9.674887892376681,8.984126984126984,17.707865168539325,18.11111111111111,19.860294117647058,0.12206409139316488
2018-03-03,1,9,43.0,11518,1,-0.01666666666666667,0.08333333333333333,-0.03333333333333334,23.966666666666665,-23.916666666666668,0.1,1,2,3,5,1,11,3,11,2,15,4,22,0,0,364.0,420,1.1538461538461537,1,1,17.09090909090909,626.6545454545453,276.79043684870607,1948.7,1822.05,1948,1348,2816,2420.94,2144.03,2758.4,2578.91,3062.56,2734.38,9.123711340206185,17.707865168539325,13.223642172523961,8.984126984126984,17.707865168539325,18.11111111111111,27.17241379310345,0.12206409139316488
2018-03-03,1,10,8.0,11515,1,-0.01666666666666667,0.01666666666666667,-23.9,0.1,-23.983333333333334,0.03333333333333334,1,2,3,5,2,7,3,11,2,8,4,22,0,0,364.0,420,1.1538461538461537,1,1,17.09090909090909,626.6545454545453,276.79043684870607,1948.7,1822.05,1948,1348,2816,2420.94,2144.03,2758.4,2578.91,3062.56,2734.38,9.123711340206185,17.707865168539325,5.980582524271845,8.984126984126984,17.707865168539325,18.11111111111111,5.54,0.12206409139316488
2018-03-03,1,11,5.0,11516,1,-23.883333333333333,0.01666666666666667,-23.966666666666665,0.03333333333333334,-24.0,23.9,1,1,3,5,2,7,3,11,2,8,4,22,0,0,364.0,420,1.1538461538461537,1,1,17.09090909090909,626.6545454545453,276.79043684870607,1948.7,1822.05,1948,1348,2816,2420.94,2144.03,2758.4,2578.91,3062.56,2734.38,9.123711340206185,17.707865168539325,3.3205128205128207,8.984126984126984,17.707865168539325,18.11111111111111,3.2222222222222223,0.12206409139316488
2018-03-04,1,4,27.0,11627,1,-0.08333333333333333,23.883333333333333,-0.11666666666666667,23.9,-24.0,23.966666666666665,1,2,1,6,1,7,2,15,2,17,3,22,0,0,364.0,420,1.1538461538461537,1,1,17.11111111111111,627.2777777777778,276.79043684870607,1708.77,1611.37,1708,1200,2432,2420.94,2144.03,2758.4,2578.91,3062.56,2734.38,9.123711340206185,17.707865168539325,9.674887892376681,9.092592592592593,17.707865168539325,19.666666666666668,19.860294117647058,0.12206409139316488
2018-03-04,1,9,46.0,11568,1,-0.03333333333333334,0.08333333333333333,-23.916666666666668,23.966666666666665,-24.0,0.11666666666666667,1,2,2,3,1,10,2,15,2,17,3,22,0,0,364.0,420,1.1538461538461537,1,1,17.11111111111111,627.2777777777778,276.79043684870607,1708.77,1611.37,1708,1200,2432,2420.94,2144.03,2758.4,2578.91,3062.56,2734.38,9.123711340206185,17.707865168539325,13.223642172523961,9.092592592592593,17.707865168539325,19.666666666666668,27.17241379310345,0.12206409139316488
2018-03-04,1,11,3.0,11573,1,-23.883333333333333,0.03333333333333334,-23.966666666666665,0.11666666666666667,-23.983333333333334,23.916666666666668,1,1,2,3,1,5,1,6,1,6,3,22,0,0,364.0,420,1.1538461538461537,1,1,17.11111111111111,627.2777777777778,276.79043684870607,1708.77,1611.37,1708,1200,2432,2420.94,2144.03,2758.4,2578.91,3062.56,2734.38,9.123711340206185,17.707865168539325,3.3205128205128207,9.092592592592593,17.707865168539325,19.666666666666668,3.2222222222222223,0.12206409139316488
2018-03-05,0,4,18.0,11658,1,-0.08333333333333333,23.883333333333333,-0.1,23.916666666666668,-0.11666666666666667,23.966666666666665,1,3,1,5,1,8,1,9,2,17,4,23,0,0,364.0,420,1.1538461538461537,1,1,18.2,628.3799999999999,276.79043684870607,2429.91,2113.5,2429,1449,4074,2420.94,2144.03,2758.4,2578.91,3062.56,2734.38,9.123711340206185,17.707865168539325,9.674887892376681,9.14569536423841,17.707865168539325,17.01851851851852,19.860294117647058,0.12206409139316488
2018-03-05,0,9,45.0,11650,1,-0.01666666666666667,0.08333333333333333,-0.03333333333333334,23.966666666666665,-23.916666666666668,0.1,1,2,3,4,1,9,3,11,2,17,4,23,0,0,364.0,420,1.1538461538461537,1,1,18.2,628.3799999999999,276.79043684870607,2429.91,2113.5,2429,1449,4074,2420.94,2144.03,2758.4,2578.91,3062.56,2734.38,9.123711340206185,17.707865168539325,13.223642172523961,9.14569536423841,17.707865168539325,17.01851851851852,27.17241379310345,0.12206409139316488
2018-03-05,0,10,4.0,11659,1,-0.01666666666666667,0.01666666666666667,-23.9,0.1,-23.983333333333334,0.03333333333333334,1,1,3,4,2,6,3,11,2,7,4,23,0,0,364.0,420,1.1538461538461537,1,1,18.2,628.3799999999999,276.79043684870607,2429.91,2113.5,2429,1449,4074,2420.94,2144.03,2758.4,2578.91,3062.56,2734.38,9.123711340206185,17.707865168539325,5.980582524271845,9.14569536423841,17.707865168539325,17.01851851851852,5.54,0.12206409139316488
2018-03-05,0,11,1.0,11688,1,-23.883333333333333,0.01666666666666667,-23.966666666666665,0.03333333333333334,-23.983333333333334,23.9,1,1,3,4,2,6,3,11,2,7,4,23,0,0,364.0,420,1.1538461538461537,1,1,18.2,628.3799999999999,276.79043684870607,2429.91,2113.5,2429,1449,4074,2420.94,2144.03,2758.4,2578.91,3062.56,2734.38,9.123711340206185,17.707865168539325,3.3205128205128207,9.14569536423841,17.707865168539325,17.01851851851852,3.2222222222222223,0.12206409139316488
2018-03-06,0,4,14.0,11749,1,-0.08333333333333333,23.883333333333333,-0.1,23.9,-24.0,23.966666666666665,1,3,1,7,1,6,1,11,2,16,3,21,0,0,364.0,420,1.1538461538461537,1,1,19.75,629.5,276.79043684870607,2514.4,2247.5,2514,1554,4066,2420.94,2144.03,2758.4,2578.91,3062.56,2734.38,9.123711340206185,17.707865168539325,9.674887892376681,8.965367965367966,17.707865168539325,16.296296296296298,19.860294117647058,0.12206409139316488
2018-03-06,0,9,34.0,11711,1,-0.01666666666666667,0.08333333333333333,-23.916666666666668,23.966666666666665,-24.0,0.1,1,1,2,2,1,10,2,8,2,16,3,21,0,0,364.0,420,1.1538461538461537,1,1,19.75,629.5,276.79043684870607,2514.4,2247.5,2514,1554,4066,2420.94,2144.03,2758.4,2578.91,3062.56,2734.38,9.123711340206185,17.707865168539325,13.223642172523961,8.965367965367966,17.707865168539325,16.296296296296298,27.17241379310345,0.12206409139316488
2018-03-06,0,10,5.0,11715,1,-23.9,0.01666666666666667,-23.983333333333334,0.1,-24.016666666666666,23.916666666666668,1,1,2,2,1,5,2,8,1,7,3,21,0,0,364.0,420,1.1538461538461537,1,1,19.75,629.5,276.79043684870607,2514.4,2247.5,2514,1554,4066,2420.94,2144.03,2758.4,2578.91,3062.56,2734.38,9.123711340206185,17.707865168539325,5.980582524271845,8.965367965367966,17.707865168539325,16.296296296296298,5.54,0.12206409139316488
2018-03-07,0,4,20.0,11785,1,-0.08333333333333333,23.9,-0.11666666666666667,23.916666666666668,-24.0,23.983333333333334,1,3,1,7,1,8,1,13,2,17,3,22,0,0,364.0,420,1.1538461538461537,1,1,17.75,628.7666666666668,276.79043684870607,2283.99,2072.77,2283,1469,3549,2420.94,2144.03,2758.4,2578.91,3062.56,2734.38,9.123711340206185,17.707865168539325,9.674887892376681,9.047151277013752,17.707865168539325,18.11764705882353,19.860294117647058,0.12206409139316488
2018-03-07,0,9,34.0,11789,1,-0.03333333333333334,0.08333333333333333,-23.916666666666668,23.983333333333334,-24.0,0.11666666666666667,1,2,2,3,1,9,2,8,2,17,3,22,0,0,364.0,420,1.1538461538461537,1,1,17.75,628.7666666666668,276.79043684870607,2283.99,2072.77,2283,1469,3549,2420.94,2144.03,2758.4,2578.91,3062.56,2734.38,9.123711340206185,17.707865168539325,13.223642172523961,9.047151277013752,17.707865168539325,18.11764705882353,27.17241379310345,0.12206409139316488
2018-03-07,0,11,3.0,11794,1,-23.883333333333333,0.03333333333333334,-23.966666666666665,0.11666666666666667,-23.983333333333334,23.916666666666668,1,1,2,3,1,5,2,8,1,6,3,22,0,0,364.0,420,1.1538461538461537,1,1,17.75,628.7666666666668,276.79043684870607,2283.99,2072.77,2283,1469,3549,2420.94,2144.03,2758.4,2578.91,3062.56,2734.38,9.123711340206185,17.707865168539325,3.3205128205128207,9.047151277013752,17.707865168539325,18.11764705882353,3.2222222222222223,0.12206409139316488
2018-03-08,0,4,18.0,11899,1,-0.08333333333333333,23.883333333333333,-0.1,23.916666666666668,-0.11666666666666667,23.966666666666665,1,5,1,8,1,9,3,15,2,18,4,25,0,0,364.0,420,1.1538461538461537,1,1,22.33333333333333,630.6,276.79043684870607,2699.75,2401.17,2699,1677,4345,2420.94,2144.03,2758.4,2578.91,3062.56,2734.38,9.123711340206185,17.707865168539325,9.674887892376681,9.10272536687631,17.707865168539325,16.52,19.860294117647058,0.12206409139316488
2018-03-08,0,9,35.0,11854,1,-0.01666666666666667,0.08333333333333333,-0.03333333333333334,23.966666666666665,-23.916666666666668,0.1,1,1,3,3,1,9,3,15,2,18,4,25,0,0,364.0,420,1.1538461538461537,1,1,22.33333333333333,630.6,276.79043684870607,2699.75,2401.17,2699,1677,4345,2420.94,2144.03,2758.4,2578.91,3062.56,2734.38,9.123711340206185,17.707865168539325,13.223642172523961,9.10272536687631,17.707865168539325,16.52,27.17241379310345,0.12206409139316488
2018-03-08,0,10,5.0,11858,1,-0.01666666666666667,0.01666666666666667,-23.9,0.1,-23.983333333333334,0.03333333333333334,1,1,3,3,2,7,3,15,2,9,4,25,0,0,364.0,420,1.1538461538461537,1,1,22.33333333333333,630.6,276.79043684870607,2699.75,2401.17,2699,1677,4345,2420.94,2144.03,2758.4,2578.91,3062.56,2734.38,9.123711340206185,17.707865168539325,5.980582524271845,9.10272536687631,17.707865168539325,16.52,5.54,0.12206409139316488
2018-03-08,0,11,6.0,11857,1,-23.883333333333333,0.01666666666666667,-23.966666666666665,0.03333333333333334,-24.0,23.9,1,1,3,3,2,7,1,8,2,9,4,25,0,0,364.0,420,1.1538461538461537,1,1,22.33333333333333,630.6,276.79043684870607,2699.75,2401.17,2699,1677,4345,2420.94,2144.03,2758.4,2578.91,3062.56,2734.38,9.123711340206185,17.707865168539325,3.3205128205128207,9.10272536687631,17.707865168539325,16.52,3.2222222222222223,0.12206409139316488
2018-03-09,0,4,15.0,11969,1,-0.08333333333333333,23.883333333333333,-0.11666666666666667,23.9,-24.0,23.966666666666665,1,4,1,8,1,8,1,10,2,17,3,22,0,0,364.0,420,1.1538461538461537,1,1,20.08333333333333,628.525,276.79043684870607,2319.11,2055.96,2319,1405,3826,2420.94,2144.03,2758.4,2578.91,3062.56,2734.38,9.123711340206185,17.707865168539325,9.674887892376681,9.487755102040817,17.707865168539325,18.444444444444443,19.860294117647058,0.12206409139316488
2018-03-09,0,9,36.0,11932,1,-0.03333333333333334,0.08333333333333333,-23.916666666666668,23.966666666666665,-24.0,0.11666666666666667,1,2,2,3,1,9,2,10,2,17,3,22,0,0,364.0,420,1.1538461538461537,1,1,20.08333333333333,628.525,276.79043684870607,2319.11,2055.96,2319,1405,3826,2420.94,2144.03,2758.4,2578.91,3062.56,2734.38,9.123711340206185,17.707865168539325,13.223642172523961,9.487755102040817,17.707865168539325,18.444444444444443,27.17241379310345,0.12206409139316488
2018-03-09,0,11,3.0,11933,1,-23.883333333333333,0.03333333333333334,-23.966666666666665,0.11666666666666667,-23.983333333333334,23.916666666666668,1,1,2,3,1,5,2,10,1,6,3,22,0,0,364.0,420,1.1538461538461537,1,1,20.08333333333333,628.525,276.79043684870607,2319.11,2055.96,2319,1405,3826,2420.94,2144.03,2758.4,2578.91,3062.56,2734.38,9.123711340206185,17.707865168539325,3.3205128205128207,9.487755102040817,17.707865168539325,18.444444444444443,3.2222222222222223,0.12206409139316488
2018-03-10,1,4,9.0,12009,1,-0.08333333333333333,23.883333333333333,-0.1,23.916666666666668,-0.11666666666666667,23.966666666666665,1,2,1,4,1,3,1,8,2,11,4,18,0,0,364.0,420,1.1538461538461537,1,1,19.33333333333333,628.4833333333332,276.79043684870607,1948.7,1822.05,1948,1348,2816,2420.94,2144.03,2758.4,2578.91,3062.56,2734.38,9.123711340206185,17.707865168539325,9.674887892376681,8.984126984126984,17.707865168539325,18.11111111111111,19.860294117647058,0.12206409139316488
2018-03-10,1,9,31.0,11989,1,-0.01666666666666667,0.08333333333333333,-0.03333333333333334,23.966666666666665,-23.916666666666668,0.1,1,2,3,4,1,8,3,10,2,11,4,18,0,0,364.0,420,1.1538461538461537,1,1,19.33333333333333,628.4833333333332,276.79043684870607,1948.7,1822.05,1948,1348,2816,2420.94,2144.03,2758.4,2578.91,3062.56,2734.38,9.123711340206185,17.707865168539325,13.223642172523961,8.984126984126984,17.707865168539325,18.11111111111111,27.17241379310345,0.12206409139316488
2018-03-10,1,10,5.0,11985,1,-0.01666666666666667,0.01666666666666667,-23.9,0.1,-23.983333333333334,0.03333333333333334,1,1,3,4,2,7,3,10,2,8,4,18,0,0,364.0,420,1.1538461538461537,1,1,19.33333333333333,628.4833333333332,276.79043684870607,1948.7,1822.05,1948,1348,2816,2420.94,2144.03,2758.4,2578.91,3062.56,2734.38,9.123711340206185,17.707865168539325,5.980582524271845,8.984126984126984,17.707865168539325,18.11111111111111,5.54,0.12206409139316488
2018-03-10,1,11,1.0,11992,1,-23.883333333333333,0.01666666666666667,-23.966666666666665,0.03333333333333334,-24.0,23.9,1,1,3,4,2,7,3,10,2,8,4,18,0,0,364.0,420,1.1538461538461537,1,1,19.33333333333333,628.4833333333332,276.79043684870607,1948.7,1822.05,1948,1348,2816,2420.94,2144.03,2758.4,2578.91,3062.56,2734.38,9.123711340206185,17.707865168539325,3.3205128205128207,8.984126984126984,17.707865168539325,18.11111111111111,3.2222222222222223,0.12206409139316488
2018-03-11,1,4,19.0,12079,1,-0.08333333333333333,23.883333333333333,-0.11666666666666667,23.9,-24.0,23.966666666666665,1,4,1,7,1,9,2,12,2,15,3,22,0,0,364.0,420,1.1538461538461537,1,1,18.33333333333333,627.9166666666666,276.79043684870607,1708.77,1611.37,1708,1200,2432,2420.94,2144.03,2758.4,2578.91,3062.56,2734.38,9.123711340206185,17.707865168539325,9.674887892376681,9.092592592592593,17.707865168539325,19.666666666666668,19.860294117647058,0.12206409139316488
2018-03-11,1,9,36.0,12021,1,-0.03333333333333334,0.08333333333333333,-23.916666666666668,23.966666666666665,-24.0,0.11666666666666667,1,1,2,2,1,6,2,12,2,15,3,22,0,0,364.0,420,1.1538461538461537,1,1,18.33333333333333,627.9166666666666,276.79043684870607,1708.77,1611.37,1708,1200,2432,2420.94,2144.03,2758.4,2578.91,3062.56,2734.38,9.123711340206185,17.707865168539325,13.223642172523961,9.092592592592593,17.707865168539325,19.666666666666668,27.17241379310345,0.12206409139316488
2018-03-11,1,11,7.0,12083,1,-23.883333333333333,0.03333333333333334,-23.966666666666665,0.11666666666666667,-23.983333333333334,23.916666666666668,1,1,2,2,1,7,1,9,1,9,3,22,0,0,364.0,420,1.1538461538461537,1,1,18.33333333333333,627.9166666666666,276.79043684870607,1708.77,1611.37,1708,1200,2432,2420.94,2144.03,2758.4,2578.91,3062.56,2734.38,9.123711340206185,17.707865168539325,3.3205128205128207,9.092592592592593,17.707865168539325,19.666666666666668,3.2222222222222223,0.12206409139316488
2018-03-12,0,4,14.0,12140,1,-0.08333333333333333,23.883333333333333,-0.1,23.916666666666668,-0.11666666666666667,23.966666666666665,1,4,1,9,1,8,1,10,2,15,4,22,0,0,364.0,420,1.1538461538461537,1,1,17.6,628.2700000000002,276.79043684870607,2429.91,2113.5,2429,1449,4074,2420.94,2144.03,2758.4,2578.91,3062.56,2734.38,9.123711340206185,17.707865168539325,9.674887892376681,9.14569536423841,17.707865168539325,17.01851851851852,19.860294117647058,0.12206409139316488
2018-03-12,0,9,39.0,12103,1,-0.01666666666666667,0.08333333333333333,-0.03333333333333334,23.966666666666665,-23.916666666666668,0.1,1,1,3,3,1,7,3,9,2,15,4,22,0,0,364.0,420,1.1538461538461537,1,1,17.6,628.2700000000002,276.79043684870607,2429.91,2113.5,2429,1449,4074,2420.94,2144.03,2758.4,2578.91,3062.56,2734.38,9.123711340206185,17.707865168539325,13.223642172523961,9.14569536423841,17.707865168539325,17.01851851851852,27.17241379310345,0.12206409139316488
2018-03-12,0,10,11.0,12101,1,-0.01666666666666667,0.01666666666666667,-23.9,0.1,-23.983333333333334,0.03333333333333334,1,1,3,3,2,7,3,9,2,10,4,22,0,0,364.0,420,1.1538461538461537,1,1,17.6,628.2700000000002,276.79043684870607,2429.91,2113.5,2429,1449,4074,2420.94,2144.03,2758.4,2578.91,3062.56,2734.38,9.123711340206185,17.707865168539325,5.980582524271845,9.14569536423841,17.707865168539325,17.01851851851852,5.54,0.12206409139316488
2018-03-12,0,11,4.0,12105,1,-23.883333333333333,0.01666666666666667,-23.966666666666665,0.03333333333333334,-24.0,23.9,1,1,3,3,2,7,3,9,2,10,4,22,0,0,364.0,420,1.1538461538461537,1,1,17.6,628.2700000000002,276.79043684870607,2429.91,2113.5,2429,1449,4074,2420.94,2144.03,2758.4,2578.91,3062.56,2734.38,9.123711340206185,17.707865168539325,3.3205128205128207,9.14569536423841,17.707865168539325,17.01851851851852,3.2222222222222223,0.12206409139316488
2018-03-13,0,4,16.0,12206,1,-0.08333333333333333,23.883333333333333,-0.11666666666666667,23.9,-24.0,23.966666666666665,1,3,1,7,1,8,1,11,2,17,3,21,0,0,364.0,420,1.1538461538461537,1,1,18.0,628.4545454545455,276.79043684870607,2514.4,2247.5,2514,1554,4066,2420.94,2144.03,2758.4,2578.91,3062.56,2734.38,9.123711340206185,17.707865168539325,9.674887892376681,8.965367965367966,17.707865168539325,16.296296296296298,19.860294117647058,0.12206409139316488
2018-03-13,0,9,25.0,12158,1,-0.03333333333333334,0.08333333333333333,-23.916666666666668,23.966666666666665,-24.0,0.11666666666666667,1,2,2,3,1,9,2,9,2,17,3,21,0,0,364.0,420,1.1538461538461537,1,1,18.0,628.4545454545455,276.79043684870607,2514.4,2247.5,2514,1554,4066,2420.94,2144.03,2758.4,2578.91,3062.56,2734.38,9.123711340206185,17.707865168539325,13.223642172523961,8.965367965367966,17.707865168539325,16.296296296296298,27.17241379310345,0.12206409139316488
2018-03-13,0,11,2.0,12176,1,-23.883333333333333,0.03333333333333334,-23.966666666666665,0.11666666666666667,-23.983333333333334,23.916666666666668,1,1,2,3,1,4,2,9,1,5,3,21,0,0,364.0,420,1.1538461538461537,1,1,18.0,628.4545454545455,276.79043684870607,2514.4,2247.5,2514,1554,4066,2420.94,2144.03,2758.4,2578.91,3062.56,2734.38,9.123711340206185,17.707865168539325,3.3205128205128207,8.965367965367966,17.707865168539325,16.296296296296298,3.2222222222222223,0.12206409139316488
2018-03-14,0,4,17.0,12252,1,-0.08333333333333333,23.883333333333333,-0.1,23.916666666666668,-0.11666666666666667,23.966666666666665,1,3,1,6,1,5,1,9,2,11,4,17,0,0,364.0,420,1.1538461538461537,1,1,18.08333333333333,628.5583333333334,276.79043684870607,2283.99,2072.77,2283,1469,3549,2420.94,2144.03,2758.4,2578.91,3062.56,2734.38,9.123711340206185,17.707865168539325,9.674887892376681,9.047151277013752,17.707865168539325,18.11764705882353,19.860294117647058,0.12206409139316488
2018-03-14,0,9,34.0,12221,1,-0.01666666666666667,0.08333333333333333,-0.03333333333333334,23.966666666666665,-23.916666666666668,0.1,1,2,3,4,1,6,3,9,2,11,4,17,0,0,364.0,420,1.1538461538461537,1,1,18.08333333333333,628.5583333333334,276.79043684870607,2283.99,2072.77,2283,1469,3549,2420.94,2144.03,2758.4,2578.91,3062.56,2734.38,9.123711340206185,17.707865168539325,13.223642172523961,9.047151277013752,17.707865168539325,18.11764705882353,27.17241379310345,0.12206409139316488
2018-03-14,0,10,1.0,12226,1,-0.01666666666666667,0.01666666666666667,-23.9,0.1,-23.983333333333334,0.03333333333333334,1,1,3,4,2,6,3,9,2,7,4,17,0,0,364.0,420,1.1538461538461537,1,1,18.08333333333333,628.5583333333334,276.79043684870607,2283.99,2072.77,2283,1469,3549,2420.94,2144.03,2758.4,2578.91,3062.56,2734.38,9.123711340206185,17.707865168539325,5.980582524271845,9.047151277013752,17.707865168539325,18.11764705882353,5.54,0.12206409139316488
2018-03-14,0,11,2.0,12224,1,-23.883333333333333,0.01666666666666667,-23.966666666666665,0.03333333333333334,-24.0,23.9,1,1,3,4,2,6,3,9,2,7,4,17,0,0,364.0,420,1.1538461538461537,1,1,18.08333333333333,628.5583333333334,276.79043684870607,2283.99,2072.77,2283,1469,3549,2420.94,2144.03,2758.4,2578.91,3062.56,2734.38,9.123711340206185,17.707865168539325,3.3205128205128207,9.047151277013752,17.707865168539325,18.11764705882353,3.2222222222222223,0.12206409139316488
2018-03-15,0,4,13.0,12300,1,-0.08333333333333333,23.883333333333333,-0.11666666666666667,23.9,-24.0,23.966666666666665,1,3,1,7,1,7,2,9,2,13,3,19,0,0,364.0,420,1.1538461538461537,1,1,17.583333333333332,627.2499999999999,276.79043684870607,2699.75,2401.17,2699,1677,4345,2420.94,2144.03,2758.4,2578.91,3062.56,2734.38,9.123711340206185,17.707865168539325,9.674887892376681,9.10272536687631,17.707865168539325,16.52,19.860294117647058,0.12206409139316488
2018-03-15,0,9,24.0,12268,1,-0.03333333333333334,0.08333333333333333,-23.916666666666668,23.966666666666665,-24.0,0.11666666666666667,1,1,2,2,1,6,2,9,2,13,3,19,0,0,364.0,420,1.1538461538461537,1,1,17.583333333333332,627.2499999999999,276.79043684870607,2699.75,2401.17,2699,1677,4345,2420.94,2144.03,2758.4,2578.91,3062.56,2734.38,9.123711340206185,17.707865168539325,13.223642172523961,9.10272536687631,17.707865168539325,16.52,27.17241379310345,0.12206409139316488
2018-03-15,0,11,1.0,12269,1,-23.883333333333333,0.03333333333333334,-23.966666666666665,0.11666666666666667,-23.983333333333334,23.916666666666668,1,1,2,2,1,6,1,7,1,7,3,19,0,0,364.0,420,1.1538461538461537,1,1,17.583333333333332,627.2499999999999,276.79043684870607,2699.75,2401.17,2699,1677,4345,2420.94,2144.03,2758.4,2578.91,3062.56,2734.38,9.123711340206185,17.707865168539325,3.3205128205128207,9.10272536687631,17.707865168539325,16.52,3.2222222222222223,0.12206409139316488
2018-03-16,0,4,11.0,12371,1,-0.08333333333333333,23.883333333333333,-0.1,23.916666666666668,-0.11666666666666667,23.966666666666665,1,2,1,5,1,5,1,8,2,12,4,18,0,0,364.0,420,1.1538461538461537,1,1,17.444444444444443,628.0555555555555,276.79043684870607,2319.11,2055.96,2319,1405,3826,2420.94,2144.03,2758.4,2578.91,3062.56,2734.38,9.123711340206185,17.707865168539325,9.674887892376681,9.487755102040817,17.707865168539325,18.444444444444443,19.860294117647058,0.12206409139316488
2018-03-16,0,9,41.0,12317,1,-0.01666666666666667,0.08333333333333333,-0.03333333333333334,23.966666666666665,-23.916666666666668,0.1,1,1,3,3,1,7,3,8,2,12,4,18,0,0,364.0,420,1.1538461538461537,1,1,17.444444444444443,628.0555555555555,276.79043684870607,2319.11,2055.96,2319,1405,3826,2420.94,2144.03,2758.4,2578.91,3062.56,2734.38,9.123711340206185,17.707865168539325,13.223642172523961,9.487755102040817,17.707865168539325,18.444444444444443,27.17241379310345,0.12206409139316488
2018-03-16,0,10,1.0,12316,1,-0.01666666666666667,0.01666666666666667,-23.9,0.1,-23.983333333333334,0.03333333333333334,1,1,3,3,2,6,3,8,2,8,4,18,0,0,364.0,420,1.1538461538461537,1,1,17.444444444444443,628.0555555555555,276.79043684870607,2319.11,2055.96,2319,1405,3826,2420.94,2144.03,2758.4,2578.91,3062.56,2734.38,9.123711340206185,17.707865168539325,5.980582524271845,9.487755102040817,17.707865168539325,18.444444444444443,5.54,0.12206409139316488
2018-03-16,0,11,1.0,12373,1,-23.883333333333333,0.01666666666666667,-23.966666666666665,0.03333333333333334,-24.0,23.9,1,1,3,3,2,6,3,8,2,8,4,18,0,0,364.0,420,1.1538461538461537,1,1,17.444444444444443,628.0555555555555,276.79043684870607,2319.11,2055.96,2319,1405,3826,2420.94,2144.03,2758.4,2578.91,3062.56,2734.38,9.123711340206185,17.707865168539325,3.3205128205128207,9.487755102040817,17.707865168539325,18.444444444444443,3.2222222222222223,0.12206409139316488
2018-03-17,1,4,9.0,12409,1,-0.08333333333333333,23.883333333333333,-0.11666666666666667,23.9,-24.0,23.966666666666665,1,4,1,6,1,6,1,10,2,12,3,16,0,0,364.0,420,1.1538461538461537,1,1,18.181818181818183,627.1636363636362,276.79043684870607,1948.7,1822.05,1948,1348,2816,2420.94,2144.03,2758.4,2578.91,3062.56,2734.38,9.123711340206185,17.707865168539325,9.674887892376681,8.984126984126984,17.707865168539325,18.11111111111111,19.860294117647058,0.12206409139316488
2018-03-17,1,9,36.0,12393,1,-0.03333333333333334,0.08333333333333333,-23.916666666666668,23.966666666666665,-24.0,0.11666666666666667,1,1,2,2,1,6,2,6,2,12,3,16,0,0,364.0,420,1.1538461538461537,1,1,18.181818181818183,627.1636363636362,276.79043684870607,1948.7,1822.05,1948,1348,2816,2420.94,2144.03,2758.4,2578.91,3062.56,2734.38,9.123711340206185,17.707865168539325,13.223642172523961,8.984126984126984,17.707865168539325,18.11111111111111,27.17241379310345,0.12206409139316488
2018-03-17,1,11,1.0,12410,1,-23.883333333333333,0.03333333333333334,-23.966666666666665,0.11666666666666667,-23.983333333333334,23.916666666666668,1,1,2,2,1,4,2,6,1,5,3,16,0,0,364.0,420,1.1538461538461537,1,1,18.181818181818183,627.1636363636362,276.79043684870607,1948.7,1822.05,1948,1348,2816,2420.94,2144.03,2758.4,2578.91,3062.56,2734.38,9.123711340206185,17.707865168539325,3.3205128205128207,8.984126984126984,17.707865168539325,18.11111111111111,3.2222222222222223,0.12206409139316488
